,x,y
442,3.65625,-4.28125
443,3.671875,-4.6875
444,3.6875,-5.0625
445,3.703125,-5.5
446,3.734375,-6.3125
447,3.75,0.0
448,3.765625,-0.4140625
449,3.78125,-0.82421875
450,3.8125,-1.6328125
451,3.828125,-2.03125
452,3.84375,-2.4375
453,3.859375,-2.828125
454,3.890625,-3.609375
455,3.90625,-4.0
456,3.921875,-4.40625
457,3.9375,-4.75
458,3.96875,-5.53125
459,3.984375,-5.875
460,4.0,0.0
461,4.03125,0.0
462,4.03125,0.0
463,4.0625,0.0
464,4.09375,0.0
465,4.09375,0.0
466,4.125,0.0
467,4.125,0.0
468,4.15625,0.0
469,4.1875,0.0
470,4.1875,0.0
471,4.21875,0.0
472,4.25,0.0
473,4.25,0.0
474,4.28125,0.0
475,4.28125,0.0
476,4.3125,0.0
477,4.34375,0.0
478,4.34375,0.0
479,4.375,0.0
480,4.40625,0.0
481,4.40625,0.0
482,4.4375,0.0
483,4.4375,0.0
484,4.46875,0.0
485,4.5,0.0
486,4.5,0.0
487,4.53125,0.0
488,4.5625,0.0
489,4.5625,0.0
490,4.59375,0.0
491,4.59375,0.0
492,4.625,0.0
493,4.65625,0.0
494,4.65625,0.0
495,4.6875,0.0
496,4.71875,0.0
497,4.71875,0.0
498,4.75,0.0
499,4.75,0.0
500,4.78125,0.0
501,4.8125,0.0
502,4.8125,0.0
503,4.84375,0.0
504,4.875,0.0
505,4.875,0.0
506,4.90625,0.0
507,4.90625,0.0
508,4.9375,0.0
509,4.96875,0.0
510,4.96875,0.0
511,5.0,0.0
