,x,y
871,-3.546875,4.8199153
872,-3.53125,3.0729167
873,-3.53125,3.0729167
874,-3.515625,1.3831967
875,-3.5,0.15182187
876,-3.5,0.15182187
877,-3.484375,-1.4442232
878,-3.46875,-2.990196
879,-3.453125,-4.855769
880,-3.453125,-4.855769
881,-3.4375,-6.2973485
882,-3.421875,-7.695895
883,-3.421875,-7.695895
884,-3.40625,-9.0533085
885,-3.390625,-10.371377
886,-3.390625,-10.371377
887,-3.375,-11.651786
888,-3.359375,11.883802
889,-3.34375,9.568966
890,-3.34375,9.568966
891,-3.328125,8.078232
892,-3.3125,6.6275163
893,-3.3125,6.6275163
894,-3.296875,4.523026
895,-3.28125,3.1655843
896,-3.265625,1.8429488
897,-3.265625,1.8429488
898,-3.25,-0.07861635
899,-3.234375,-1.3198757
900,-3.234375,-1.3198757
901,-3.21875,-3.125
902,-3.203125,-4.2921686
903,-3.203125,-4.2921686
904,-3.1875,-5.991124
905,-3.171875,-7.630814
906,-3.15625,-8.692529
907,-3.15625,-8.692529
908,-3.140625,-10.240113
909,-3.125,13.263888
910,-3.125,13.263888
911,-3.109375,11.4071045
912,-3.09375,9.610215
913,-3.078125,7.87037
914,-3.078125,7.87037
915,-3.0625,6.1848955
916,-3.046875,4.551282
917,-3.046875,4.551282
918,-3.03125,2.9671717
919,-3.015625,1.4303482
920,-3.015625,1.4303482
921,-3.0,-0.061274514
922,-2.984375,-1.5096619
923,-2.96875,-2.9166667
924,-2.96875,-2.9166667
925,-2.953125,-4.7313085
926,-2.9375,-6.048387
927,-2.9375,-6.048387
928,-2.921875,-7.329545
929,-2.90625,-8.984375
930,-2.90625,-8.984375
931,-2.890625,-10.187224
932,-2.875,-11.742424
933,-2.859375,11.382978
934,-2.859375,11.382978
935,-2.84375,9.9789915
936,-2.828125,8.161158
937,-2.828125,8.161158
938,-2.8125,6.402439
939,-2.796875,4.7
940,-2.78125,3.051181
941,-2.78125,3.051181
942,-2.765625,1.4534885
943,-2.75,-0.09541985
944,-2.75,-0.09541985
945,-2.734375,-1.5977445
946,-2.71875,-3.0555556
947,-2.71875,-3.0555556
948,-2.703125,-4.470803
949,-2.6875,-5.8453236
950,-2.671875,-7.834507
951,-2.671875,-7.834507
952,-2.65625,-9.114584
953,-2.640625,-10.359589
954,-2.640625,-10.359589
955,-2.625,13.597973
956,-2.609375,11.34106
957,-2.59375,9.885621
958,-2.59375,9.885621
959,-2.578125,8.467742
960,-2.5625,6.408228
961,-2.5625,6.408228
962,-2.546875,5.078125
963,-2.53125,3.1441717
964,-2.53125,3.1441717
965,-2.515625,1.2801205
966,-2.5,0.07440476
967,-2.484375,-1.6812865
968,-2.484375,-1.6812865
969,-2.46875,-2.817919
970,-2.453125,-4.4744315
971,-2.453125,-4.4744315
972,-2.4375,-6.075419
973,-2.421875,-7.623626
974,-2.421875,-7.623626
975,-2.40625,-9.121621
976,-2.390625,-10.571809
977,-2.375,-11.513158
978,-2.375,-11.513158
979,-2.359375,11.852331
980,-2.34375,9.581218
981,-2.34375,9.581218
982,-2.328125,7.9375
983,-2.3125,6.342365
984,-2.296875,4.7936893
985,-2.296875,4.7936893
986,-2.28125,3.2894738
987,-2.265625,1.3497653
988,-2.265625,1.3497653
989,-2.25,-0.05787037
990,-2.234375,-1.4269406
991,-2.234375,-1.4269406
992,-2.21875,-3.1950672
993,-2.203125,-4.4800887
994,-2.1875,-6.141304
995,-2.1875,-6.141304
996,-2.171875,-7.3497853
997,-2.15625,-8.913502
998,-2.15625,-8.913502
999,-2.140625,-10.425311
1000,-2.125,13.163265
1001,-2.109375,11.794354
1002,-2.109375,11.794354
1003,-2.09375,10.019841
1004,-2.078125,8.300781
1005,-2.078125,8.300781
1006,-2.0625,6.6346154
1007,-2.046875,5.0189395
1008,-2.046875,5.0189395
1009,-2.03125,3.4514925
1010,-2.015625,1.930147
1011,-2.0,-0.26978418
1012,-1.9921875,-0.98214287
1013,-1.984375,-1.6843971
1014,-1.9765625,-2.3767605
1015,-1.9609375,-3.7326388
1016,-1.953125,-4.396552
1017,-1.9375,-6.33446
1018,-1.9296875,5.3691278
1019,-1.921875,4.6666665
1020,-1.90625,3.2894738
1021,-1.8984375,2.6143792
1022,-1.8828125,0.64102566
1023,-1.875,0.0
1024,-1.875,0.0
1025,-1.875,0.0
1026,-1.8671875,-0.6329114
1027,-1.8671875,-0.6329114
1028,-1.859375,-1.8750001
1029,-1.859375,-1.8750001
1030,-1.8515625,-2.484472
1031,-1.8515625,-2.484472
1032,-1.84375,-3.0864198
1033,-1.84375,-3.0864198
1034,-1.8359375,-3.6809816
1035,-1.8359375,-3.6809816
1036,-1.828125,-4.8484845
1037,-1.828125,-4.8484845
1038,-1.8203125,-5.421687
1039,-1.8203125,-5.421687
1040,-1.8125,6.586827
1041,-1.8125,6.586827
1042,-1.8125,6.586827
1043,-1.8046875,5.952381
1044,-1.8046875,5.952381
1045,-1.796875,4.7058825
1046,-1.796875,4.7058825
1047,-1.7890625,4.0935674
